benyújtott,handed in
írtak,were written
meccs,match
terjedő,spreading
utólag,retrospective
MDF,MDF
földet,land
intenzív,intensive
levelek,letters
puszta,desert
elfogadható,acceptable
folytatódik,continue
kerüljön,to avoid
szálloda,hotel
méteres,meter
szövetsége,alliance
optikai,optical
érdeklődő,interested
letöltődik,download
kezelésére,to treat
úti,travel
direkt,direct
harci,combat
elfogadni,to accept
szükségessé,necessity
Németországban,in Germany
ismereteket,knowledge
ősszel,in Autumn
szilárd,solid
hoztak,have been brought
egyebek,more
romantikus,romantic
mindezek,all of
kevesebbet,Less
tisza,Tisza
viszi,take
parancs,command
szólnak,they speak
állít,set up
felvétel,pick -up
hatóságok,authorities
vasúti,railway
megszűnik,cease
társkereső,dating
csúnya,ugly
szerkezet,structure
arról,about
amihez,to which
holland,Dutch
hőmérséklet,temperature
megvalósítani,to realize
kérlek,please
köré,around
tájékoztató,informative
energiát,energy
alkalmazásával,by applying
svéd,Swedish
kezeli,handles
töltötte,spent
műve,work
dupla,double
csapatot,team
időpontja,Time
magazin,magazine
félév,semester
követelmények,requirements
mobilodra,your mobile
városok,cities
karaván,caravan
reklám,advertising
kapcsolódó,connecting
péntek,Friday
iraki,Iraqi
közlekedés,transport
jelentenek,report
nyújtó,stretching
akárcsak,as well as
művek,works
ülésen,in seat
lépést,step
zajlott,happened
ajánlani,recommend
találkoztam,I met
fáj,species
korán,early
ideiglenes,temporary
utak,roads
állomány,stock
anyja,mother
tervezés,planning
tanulmányok,studies
legjelentősebb,most prominent
helyette,instead
tűnő,seemingly
egyszerűen,simply
szólni,to speak
időm,shape
szavazni,to vote
nevek,names
eszébe,reminded
jónak,good
határozottan,firmly
termelés,production
lehetőségeit,potential
segítség,help
kezébe,in hands
kezdetben,initially
Amerikában,In America
vonatkozásában,in respect of
félig,half
enni,to eat
böngésző,browser
minősül,it counts as
számítógépek,computers
hadsereg,army
felelősség,responsibility
feladó,sender
csekély,low
ismerte,he knew
címszó,heading
folytán,on the basis of
tőlünk,from U.S
teljesítményt,in power
kortárs,contemporary
tartalmazzák,are included
részletek,details
használat,use
hangzott,sounded
fizetett,paid
katonák,soldiers
sebesség,speed
tagállamok,Member States
államtitkár,secretary of state
azon,that
kiadvány,publication
fáradt,tired
beállítások,settings
varázspont,magic point
állítják,are set up
nyilatkozott,declared
éppúgy,just as
HUF,Huf
rendelkezés,provisions
szóbeli,oral
házat,house
logikai,logical
világa,world
fórumhoz,forum
tanfolyamot,course
üveg,glass
járok,I'm walking
beszélünk,we are talking
érteni,to understand
előbbi,former
előfordulhat,can occur
amelyeknek,to which
képezik,form
befektetési,investment
református,Reformed
KDE,Kde
róluk,aboutt hem
ókori,ancient
hat,effect
érvek,reasons
elemzése,analysis
jelenet,scene
vízben,in water
szülő,parent
használati,use
adminisztrátorral,with an administrator
választható,optional
oszt,divide
literes,liter
látok,I see
szebb,more beautiful
RTL,RTL
rugalmas,flexible
megszűnt,ceased
fórum,forum
útját,way
színvonalú,level
vmi,vmi
szolgálati,service
melyik,which
jármű,vehicle
készülékek,appliances
csillagok,stars
megteheted,you can do it
gyereket,child
napjainkban,nowadays
kategória,category
értékeket,values
lábát,leg
híján,lame
megoldása,resolve
szeretek,I love
kiadta,published
formák,shapes
szervezők,organizers
nyilvánosság,public
emelkedik,rise
meghaladó,exceeding
egyelőre,for the time being
császár,emperor
Pécs,Pécs
alkotás,creation
szerveren,server
akkoriban,back then
azzal,with that
amelyekben,in which
pici,small
illegális,illegal
változatos,varied
kar,damage
hozzászólásokat,comments
derült,clear
NATO,NATO
kovács,blacksmith
félelem,fear
csatlakozó,connector
megállapodást,agreement
technológiák,technologies
közhasznú,public benefit
fejlesztő,developer
PHP,Php
megelőzően,before
tudná,could
okokból,for reasons
minősége,quality
viccet,joke
hívta,he called
helyezi,place
előfordul,occur
egyszemélyes,one -man
tőke,capital
merre,where
világában,in the world
egész,whole
elolvasni,read
érettségi,graduation
érdekli,interested in
város,city
egyszeri,one -time
irányító,governing
tartozott,owed
társaságok,companies
iskolába,to school
magamnak,for me
büszke,proud
ismerete,knowledge
igen,Yes
ajtót,door
tantárgy,subject
felmerülő,arise
értékelő,evaluator
légy,fly
vírus,virus
települési,municipal
erejét,power
optimális,optimal
figyelembevételével,in mind
istent,god
hosszú,long
figyelni,to pay attention
életbe,into life
sorrendben,in order
törvényi,legal
pontjában,at the point
élek,I live
hivatkozva,in reference to
közreműködésével,with the help of
azonosító,identifier
hónapig,month
foglal,occupy
jöttem,I came
kézi,hand
réteg,layer
vitát,debate
megéri,worth it
hétig,for a week
bennünk,in us
tanácsot,advice
érzik,feel
gyermeke,child
főiskola,college
amiből,from which
költség,cost
képzett,skilled
ezeken,on these
tapasztalható,experience
mindenben,in everything
sebességgel,at speed
doktori,doctoral
pár,par
fórumba,forum
melyre,on which
nyújtanak,stretch
vezetni,drive
forrása,source
veszem,I take it
tulajdona,owner
küldése,send
választja,to choose
múzeum,museum
ennyi,so much
próbál,try
hagyomány,tradition
tudós,scientist
fok,degree
ezüst,silver
másikra,to another
fej,head
szövetségi,federal
írva,written
ellenfél,opponent
kárt,damage
javítani,to correct
regisztrálva,by registering
kérdésekben,in questions
módját,way
aláírás,signature
elemi,elementary
módszerrel,by means
engedélyezett,authorized
sok,many
munkatársa,co -worker
fogalmazott,written
elhunyt,deceased
eredményét,result
feldolgozása,processing
amelyből,from which
emelt,raised
találkozott,met
határ,border
megfogalmazott,formulated
szőke,blond
állítható,adjustable
rendszerrel,with system
darabot,piece
napvilágot,light
nőt,woman
kegyetlen,cruel
lény,being
levelező,correspondent
biztonságot,in security
válaszok,answers
sport,sports
származású,descent
köre,circle
ismerjük,we know
ismerős,familiar
arab,Arabic
tudatos,conscious
irányú,directional
helyben,in place
valószínűleg,probably
filmje,film
számolt,calculated
baloldali,left -wing
mindannyian,we all
érti,understand
általam,by me
teljesítése,fulfillment
kapcsolata,relationship
érezni,feel
aztán,then
találkozunk,we meet
elnök,president
most,now
vásárolni,to shop
megrendezett,arranged
asztali,table
élők,alive
tesszük,We'll do it
teljes,complete
csatlakozott,joined
akár,will
kedvem,my mood
hallgatni,listen
televízió,television
kislány,little girl
férfit,man
vásárolt,bought
tábor,camp
lásd,see
egyetemen,in university
csomagok,packs
utoljára,for the last time
hiszi,believe
tehetséges,talented
tavasszal,in spring
legkésőbb,no later than
alakja,shape
adjon,give
témákhoz,to the topics
fesztivál,festival
csupa,all
listát,list
autók,cars
törvényes,legal
modul,module
kérdésem,my question
melléklet,attachment
szerelmi,love
lehetőséggel,with the opportunity
euró,euro
szokatlan,unusual
sokak,many
kiválóan,perfectly
még,even
amerikai,American
szabály,rule
menjen,go
legismertebb,best-known
döntések,decisions
lakott,inhabited
konferencián,conference
ipar,industry
döntése,decision
pedagógusok,educators
segített,helped
eredő,resulting
belépni,enter
tartok,I am holding
engedi,allow
láthatjuk,we can see
maguknak,to themselves
gergely,Gregory
érdemi,meaningful
felirat,subtitle
elmegy,go away
szoktak,used to
látvány,spectacle
soha,never
lista,list
világosan,clear
elégedett,satisfied
aligha,hardly
magadat,yourself
otthont,home
többség,majority
ellenzéki,opposition
mostantól,from now on
kerek,wheel
szív,heart
ottani,there
kollektív,collective
máskor,another time
költségeit,cost
korszak,era
hatékonyan,effectively
doboz,box
középfokú,intermediate
ajánlatot,bid
lépj,move on
kimaradt,missed
használták,was used
háttér,background
nevezzük,be called
kísérlet,experiment
gondol,think
életünk,our lives
támogatását,support
feltétel,condition
bővült,expanded
legalább,at least
méghozzá,and
barát,friend
címzett,addressee
megegyezik,agree
tiszteletben,in respect
törölni,delete
tervezi,plan
amennyit,as much as
bekövetkezett,occurred
mutatnak,show up
aludni,to sleep
emberekkel,with people
iratkozz,enroll
rendezvények,events
véleményük,their opinion
iskolát,school
nemigen,not really
bocs,sorry
másrészt,on the other hand
jogos,legitimate
nyafogók,whispers
egyetemes,universal
színek,colors
lemezt,disk
papír,paper
megtalálni,to find
meghatározza,define
nyarán,in the summer
látogatók,visitors
jelentőségű,importance
ténylegesen,de facto
házak,houses
hivatásos,professional
kórház,hospital
szolgáltatási,service
mögötte,behind
színpadon,on stage
hétköznapi,coastal
jelentek,are reported
kutató,researcher
működni,to work
garanciával,with a guarantee
ajánlat,bid
érni,to ripen
ház,house
miközben,while
olimpiai,Olympic
jelentkezők,applicants
gyerekeket,children
esetenként,Sometimes
vad,prosecution
etikai,ethical
párhuzamos,parallel
netán,or even
hová,where
támadó,assailant
leggyakrabban,most often
meghatározni,to determine
egyetlen,single
index,index
fokozott,enhanced
páros,pair
beszélek,I speak
látszólag,apparently
együttműködési,cooperation
fordítás,translation
nemsokára,soon
alkalmasak,they are suitable
egyrészt,on the one hand
tulajdonát,property
hivatott,dedicated
macska,cat
Pentium,Pentium
fejlődését,evolve
szeretni,to love
történetében,in his story
vizsgálatot,test
másnak,to another
teljesítményű,power
szintén,also
rendőrök,police
egységek,units
ekkora,such
bejegyzett,registered
cím,title
csoportot,group
csinált,made
egyeztetés,coordination
érkeztek,have arrived
szolgált,served
elmaradt,missed
szabályai,rules
helyek,places
folyóirat,magazine
kelljen,have to
mielőtt,before
tevékenységének,work
vágott,cut
korabeli,contemporary
adok,I give
külön,separate
külön,separate
fizet,pay
tudnám,I would know
roppant,enormous
ugyan,in
regény,novel
tört,fractured
lánya,her daughter
belépés,entry
weboldal,website
gyermeket,child
liberális,liberal
középső,middle
fordítani,translate
tipikus,typical
fájdalom,pain
lakik,live
kedve,mood
aratott,elaborate
apa,father
szerény,modest
látogatói,visitor
lehetőségei,capabilities
személyiség,personality
alapját,base
szünet,break
álom,dream
alelnöke,vice -president
őszintén,honestly
elegáns,well groomed
voltál,you were
régebben,in the past
Zsuzsa,Zsuzsa
arca,face
éltek,they lived
rendszerét,system
fal,wall
szándékosan,intentionally
ELTE,ELTE
végleg,permanently
tudatosan,consciously
vala,was
szerette,loved
szeretném,I would like to
határozatot,a decision
itt,here
vehet,can take
negyven,forty
születik,be born
Iván,Ivan
növény,plant
szolgálatot,service
segítik,help
tért,convert
szomszéd,neighbor
beruházások,investments
építészeti,architectural
zsidók,Jews
intelligens,intelligent
gyilkos,killer
fegyveres,armed
csak,just
kérlek,please
írsz,you write
problémája,problem
eléri,reach
idejét,time
mennyiségben,quantity
magamat,myself
Magyarországra,to Hungary
támad,attack
jártak,have been to
oktató,instructor
moderátor,moderator
szükségünk,We need
kereskedelem,commerce
közösségek,communities
polgári,civil
eltérés,deviation
ezentúl,from now on
tengeri,maritime
sziget,island
ahova,where
főleg,mainly
mindketten,both
függvényében,depending on
jelet,signal
Németország,Germany
biblia,Bible
szabályait,rules
minta,sample
válaszol,answer
munkaügyi,labor
egyetértek,I agree
lassan,slowly
idegenforgalmi,tourist
művészek,artists
roma,Rome
megoldásokat,solutions
lemezen,on a plate
békés,peaceful
megengedett,permitted
csoportja,group
tudósok,scientists
felvett,recorded
etnikai,ethnic
beszélgetni,to talk
nélkülözhetetlen,indispensable
fogalom,concept
kábel,cable
színe,color
meghirdetett,announced
útja,way
MIÉP,Miép
szívvel,heart
áru,merchandise
folyton,always
matematikai,mathematical
hold,moon
erőszak,violence
írások,writings
mindig,always
hozzáférhető,accessible
együttesen,together
újra,again
jele,sign
USB,USB
tessék,do
emeleti,upstairs
adjuk,we'll add
megakadályozza,prevent
kezdték,they started
folyamatot,process
házasság,marriage
pedagógus,educator
játékban,in play
győztes,winner
általános,general
állított,set
futott,heated
pillanatra,for a moment
teheti,can make
genetikai,genetic
ahol,where
módszert,method
fejlesztések,developments
tavaly,last year
legnépszerűbb,the most popular
őket,them
időpont,time
méltatlan,unworthy
utasításokat,instructions
sose,never
adtam,I gave
szórakoztató,entertaining
fényes,bright
reális,realistic
csata,battle
keresik,look for
szakértő,expert
viszony,relationship
elmondani,to tell
mentes,rescue
előttem,in front of me
labdát,ball
munkáltató,employer
mágikus,magical
publikus,public
bevált,proven
pécsi,Pécs
kereszténység,Christianity
fogyasztók,consumers
vehetnek,they can take
bajom,trouble
csináltam,I did
viseli,be wearing
szerződésben,in contract
adható,adequate
teremtett,created
megtenni,to do
Rákóczi,Rákóczi
esély,chance
teljesíteni,complete
utas,passenger
kezdete,beginning
mutatkozik,show up
küzdelem,struggle
kialakítani,to form
ügyek,affairs
néni,aunt
sátánizmus,Satanism
mennyisége,quantity
intézet,Institute
jönni,to come
csakhogy,but
bérleti,lease
ponton,point
másokkal,with others
szállítási,transport
nemrégiben,recently
megérkezett,arrived
tudjon,be aware
ismer,know
étterem,restaurant
náluk,with them
körbe,round around
előírások,regulations
televízió,television
ellenség,enemy
elvégezni,to make
elmélet,theory
feszültség,tension
kezdetét,onset of
ajándék,gift
senki,nobody
szerencsétlen,unfortunate
eme,eme
változnak,change
már,already
nyertes,winner
hatálya,scope
máig,until today
életerő,vitality
keret,frame
bejelentés,notification
díjak,fees
kettőt,two
közönséget,audience
tehető,doable
írjon,Write
gyakorolt,practiced
nyolcvanas,eighty
filmeket,movies
Márton,Martin
munkában,at work
előtérbe,to the forefront
belőlük,from them
ellenőrizd,check
személyében,personally
korrekt,correct
vizuális,visual
Veszprém,Veszprém
azaz,say
szerezte,acquired
szörnyű,horrible
végzik,be done
értékelése,evaluation
percre,minutes
termelési,production
ugye,right
baja,trouble
fejében,in his head
objektív,objective
érdekelne,be interested in
kaphat,can get
jobboldali,right-sided
tanácsadó,consultant
végét,end
ugyanezt,the same
kreatív,creative
gyártott,made
szolgáltatók,service providers
innen,from here
esztétikai,aesthetic
vezeték,wire
rendszerbe,into the system
egyesek,some
parlament,parliament
városi,urban
munkára,to work
különbségek,differences
emberrel,man
találjuk,we'll find
figyelmen,ignore
kamera,camera
rendezik,be arranged
nevezték,named
menü,menu
rendelt,ordered
idejében,in time
finn,Finnish
komplett,complete
legközelebbi,nearest
szélén,selenium
igazságot,truth
egyforma,same
mindenekelőtt,first of all
kis,small
keményen,hard
tervet,plan
valamiért,for something
akadt,have
eltérően,unlike
ugyanez,the same
élet,life
izraeli,Israeli
próbálják,try to
információs,information
sziasztok,Hello
gondosan,carefully
hallott,heard
gyakrabban,more often
fórumok,forums
akinek,to whom
ellenőrzése,checking
tisztelettel,Sincerely
levegőt,air
történtek,happened
azokban,in those
filozófiai,philosophical
egyből,from
gyerekeknek,for kids
eseményeket,events
részeként,as part of
maradék,residual
közzétett,published
küld,send
helyezkedik,be located
tölt,Charge
több,more
amatőr,amateur
remény,hope
országos,national
tegyük,let's do
alkalmazzák,applied
alig,barely
percet,minute
bizottsági,committee
célokra,for purposes
erdő,forest
végi,end
számolni,count
enyhén,slightly
akartak,they wanted
telefonszámon,by phone number
polgárok,citizens
üzemi,operating
magányos,lonely
személyt,person
gyakorlatok,exercises
környező,surrounding
intézkedéseket,measures
megjegyzést,comment
fekete,black
képviseli,represents
tagjait,members
honlapunk,our website
helyről,from a place
színésznő,actress
támogatni,to support
művelődési,cultural
belülről,from within
kiépítése,construction
minthogy,as
hatodik,sixth
adódik,occur
lét,being
gondolt,thought
filozófia,philosophy
sűrű,dense
kampány,campaign
munkavállalók,workers
kérelmet,request
hozzád,to you
telken,plot
lelke,soul
tölteni,to fill
győzelem,victory
tetszőleges,arbitrary
oldalain,sides
felvenni,to pick up
keresem,my request
boldogság,happiness
vállalkozói,entrepreneurial
tulajdonában,owned
amelyekkel,with which
amellett,besides
szíve,heart
nyelvtani,grammatical
jelentik,report
önt,you
vizsgálati,examination
hulladék,waste
kívánják,they wish
infrastruktúra,infrastructure
gimnázium,high school
kérelem,application
nagymértékben,highly
válhat,become
gondok,troubles
nálunk,with us
mértékét,the degree of
ajánlom,I recommend
találat,hit
mozi,cinema
módosítani,to modify
háborús,war
passzív,passive
tisztelt,respected
fogadni,receive
vezetnek,drive
engedélye,permission
elérése,reach
változásokat,changes
benneteket,you
erőteljes,powerful
veszek,I buy
léteznek,exist
nézd,look
növekedett,grew
üzenetek,messages
legutolsó,last
adódó,resulting
ügyet,affect
térben,in space
problémákkal,with problems
ügyfelek,clients
szokták,used to
sátánista,Satanist
nevére,in the name of
képzésben,in training
így,so
jutó,reward
államok,states
működés,operation
területre,to the area
látunk,we see
zseniális,brilliant
legyek,flies
formáját,shape
analóg,analogue
keresés,search
beszámoló,report
tizenkét,twelve
generációs,generation
veszély,danger
részre,part
videó,video
teljesítménye,performance
soros,serial
egyenként,one by one
ügyfél,client
vizsgálja,examine
sértő,insulting
történetet,story
nagyban,largely
hatékonyabb,more efficient
magán,private
örökké,forever
legyünk,let's be
védelmet,protection
némileg,somewhat
szemében,in his eyes
helyettes,deputy
háromszor,three times
időpontban,at time
munkájának,work
számítanak,are counted
lapon,sheet
eredeti,original
tisztességes,decent
hiány,deficit
településen,settlement
társadalomban,in society
németek,Germans
teremt,create
vállalkozók,entrepreneurs
fegyelmi,disciplinary
mondván,saying
parti,coastal
vállalta,have taken
csökkenteni,to reduce
létszám,headcount
hasonló,similar
dolgozom,I work
embere,man
egészségügyi,health
vártam,I was waiting for
értettem,I understood
faluban,in the village
miatti,because of
ünnepélyes,solemn
kaland,adventure
jogait,rights
kormány,government
megállapítani,to determine
vonatkoznak,subject to
kívánnak,they wish
rendszerének,system
eszköze,asset
megbeszéléseket,to make discussions
ezeknek,these
miért,Why
asztal,table
generálódott,generated
vállalni,to take
mutatni,to show
benyújtani,to submit
adót,tax
megteheti,can do it
támogatta,supported
jelenthet,may be
feljebb,up
téma,topic
korlátlan,unlimited
javítás,repair
megtalálhatók,can be found
elit,elite
milliós,millions
falusi,village
informatika,it
gombot,button
kedvezményes,discounted
tények,facts
nézők,viewers
példányban,in a copy
sors,fate
tegyen,make
követve,as follows
festett,painted
tudatában,in mind
vonzó,attractive
attól,from
időtartama,duration
lányt,girl
keresnek,they are looking for
kategóriába,into category
akarták,they wanted
ennél,at
szándékkal,with intent
irány,direction
megkapta,got it
tanárral,with a teacher
ízben,tasty
koncepció,concept
teremteni,to create
cserébe,in exchange
tehetsz,you can do
alkalmat,occasion
korábban,earlier
stílusban,in style
sebeztél,vulnerable
kifejezésére,to express
fejezte,chanted
hagy,let
önök,you
állapotú,condition
formát,shape
szeretnék,I would like to
kívülről,from outside
tanácsadó,consultant
német,German
állampolgárok,citizens
eszközt,asset
legalábbis,at least
szociális,social
számítani,calculate
londoni,London
telek,plot
változatlan,unchanged
fizika,physics
rovatunkban,in our box
projektek,projects
másokat,others
fogadott,adopted
fehér,white
szubjektív,subjective
tedd,do
kapcsolatosan,in connection with
tudtunk,we knew
horvát,Croatian
irodai,office
októberében,In October
láthatóan,apparently
automata,automatic
használatos,useful
felépítése,structure
általad,by you
szintet,level
amennyire,as
menet,round
kapu,gate
tán,perhaps
játszódik,play
amelyhez,to which
változatát,version
jobb,right
családban,in the family
nos,married
törekszik,strive
szükségük,they need
elemeket,elements
karavánnak,to caravan
anyaga,material
tartalmáért,for its content
szabályzat,regulations
négy,four
kapok,I get
titokzatos,mysterious
turisztikai,tourist
hálózaton,on the network
különbözik,differ
dönteni,to decide
televíziós,television
egyedül,alone
helyzetű,positioned
írják,write
csinálja,do
uram,sir
visszatér,return
szavakkal,in words
ellenőrző,controlling
egyházak,churches
barokk,Baroque
időkben,in time
elnevezésű,named
barátságos,friendly
alatta,under
kötni,bind
résztvevői,participants
világbajnok,world champion
alkotások,works
bekezdésének,paragraph
énekes,singer
díja,fee
szerzője,author
sora,queue
láttuk,we saw
kétféle,two
növelése,increase
forrás,source
csoportban,in group
hallgat,listen
adj,give
egyszerű,simple
képesség,ability
hangon,tone
küldte,sent
fennálló,existing
hónapokban,in months
sikere,success
nőnek,grow
magáról,about yourself
jelzett,indicated
forgó,rotary
szeptember,September
fiatalember,young man
próbáljuk,we'll try
felhasználónak,to the user
bölcs,sage
elkészítése,preparation
vissza,back
szervezésében,organized
állt,stand
válaszokat,answers
hozzák,bring
előnyben,advantage
hír,news
emelte,raised
szenved,suffer
emailt,e -mail
megoldható,solved
fejlesztését,to develop
hívták,was called
karácsonyi,Christmas
használó,user
előrehaladást,advance
gyermekei,his children
színpadra,on stage
világra,world
könyvtári,library
potenciális,potential
hiba,fault
kívánunk,We wish you
tudat,consciousness
enyhe,mild
busz,bus
svájci,Swiss
álljon,stand
valaki,someone
herceg,prince
tudnék,I would know
zajló,undergoing
elképzelni,to imagine
ítélet,verdict
moderátor,moderator
időjárás,weather
alap,basis
sokkal,much
élén,at the head
sajnálom,I'm sorry
szentlélek,Holy Spirit
tízezer,ten thousand
képzést,training
fejlesztésére,to develop
augusztus,August
félre,aside
inkább,rather
hangos,loud
elnökség,presidency
atya,father
terhes,pregnant
idézi,quotes
szelíd,gentle
megérteni,understand
biztosítják,are secured
listán,list
zárja,close
nézi,look
vizsgát,exam
közbeszerzési,procurement
divat,fashion
mellesleg,incidentally
gazdálkodó,farmer
elemei,elements
másik,another
születtek,were born
ismeretében,in knowing
mondok,I say
lakást,apartment
kilencvenes,nineties
bajnokság,championship
részei,parts
környezetvédelmi,environmental
bírja,can
fogyasztás,consumption
tábla,board
igazolja,justify
munkájában,in his work
hétfő,Monday
rosszat,evil
eldönteni,to decide
központja,center
megszületett,was born
